Time	RHum	Temp	Wind Direction	Wind Speed	Gust	Rain	Radiation	mBar
2017:03:07:04:26:03	74	38	234	2	3	0.00	0.00	1015.9
2017:03:07:04:25:03	74	38	165	2	3	0.00	0.00	1015.9
2017:03:07:04:24:03	74	38	178	4	5	0.00	0.00	1015.9
2017:03:07:04:23:03	73	39	195	3	4	0.00	0.00	1015.9
2017:03:07:04:22:03	73	39	175	3	4	0.00	0.00	1015.9
2017:03:07:04:21:03	74	39	96	4	5	0.00	0.00	1015.9
2017:03:07:04:20:03	74	39	99	3	5	0.00	0.00	1015.8
2017:03:07:04:19:03	73	39	168	4	4	0.00	0.00	1015.8
2017:03:07:04:18:03	73	39	133	4	5	0.00	0.00	1015.9
2017:03:07:04:17:03	73	39	149	4	4	0.00	0.00	1015.9
2017:03:07:04:16:03	73	39	122	5	6	0.00	0.00	1015.9
2017:03:07:04:15:03	72	39	142	5	6	0.00	0.00	1015.9
2017:03:07:04:14:03	72	39	120	4	7	0.00	0.00	1015.9
2017:03:07:04:13:03	71	39	130	4	6	0.00	0.00	1015.9
2017:03:07:04:12:03	71	39	156	4	5	0.00	0.00	1015.9
2017:03:07:04:11:03	71	39	142	4	5	0.00	0.00	1015.9
2017:03:07:04:10:03	71	39	180	4	5	0.00	0.00	1015.9
2017:03:07:04:09:03	72	39	135	4	5	0.00	0.00	1015.9
2017:03:07:04:08:03	71	39	125	6	7	0.00	0.00	1015.9
2017:03:07:04:07:03	71	39	141	5	7	0.00	0.00	1015.8
2017:03:07:04:06:03	70	39	168	3	4	0.00	0.00	1015.8
2017:03:07:04:05:03	70	38	221	5	6	0.00	0.00	1015.8
2017:03:07:04:04:03	70	38	216	6	7	0.00	0.00	1015.8
2017:03:07:04:03:03	70	38	213	5	6	0.00	0.00	1015.7
2017:03:07:04:02:03	70	38	217	7	8	0.00	0.00	1015.7
2017:03:07:04:01:03	70	38	202	7	10	0.00	0.00	1015.7
2017:03:07:04:00:03	70	39	209	6	7	0.00	0.00	1015.7
2017:03:07:03:59:03	69	38	208	6	8	0.00	0.00	1015.7
2017:03:07:03:58:03	69	39	212	7	8	0.00	0.00	1015.7
2017:03:07:03:57:03	69	39	212	6	7	0.00	0.00	1015.7
2017:03:07:03:56:03	70	39	198	6	8	0.00	0.00	1015.6
2017:03:07:03:55:03	70	39	198	8	9	0.00	0.00	1015.6
2017:03:07:03:54:03	70	39	213	8	9	0.00	0.00	1015.6
2017:03:07:03:53:03	69	39	217	9	11	0.00	0.00	1015.6
2017:03:07:03:52:03	69	39	213	9	10	0.00	0.00	1015.6
2017:03:07:03:51:03	70	39	201	10	11	0.00	0.00	1015.6
2017:03:07:03:50:03	69	39	167	8	8	0.00	0.00	1015.6
2017:03:07:03:49:03	70	39	183	9	9	0.00	0.00	1015.6
2017:03:07:03:48:03	70	39	164	7	9	0.00	0.00	1015.6
2017:03:07:03:47:03	70	39	208	6	7	0.00	0.00	1015.6
2017:03:07:03:46:03	70	39	195	6	8	0.00	0.00	1015.5
2017:03:07:03:45:03	71	39	181	6	8	0.00	0.00	1015.5
2017:03:07:03:44:03	71	39	178	7	7	0.00	0.00	1015.5
2017:03:07:03:43:03	70	38	178	7	9	0.00	0.00	1015.5
2017:03:07:03:42:03	71	39	183	6	8	0.00	0.00	1015.5
2017:03:07:03:41:03	71	39	174	7	8	0.00	0.00	1015.5
2017:03:07:03:40:03	72	39	166	6	8	0.00	0.00	1015.5
2017:03:07:03:39:03	72	39	176	3	4	0.00	0.00	1015.5
2017:03:07:03:38:03	72	39	189	4	5	0.00	0.00	1015.4
2017:03:07:03:37:03	72	38	147	4	5	0.00	0.00	1015.4
2017:03:07:03:36:03	73	39	184	2	3	0.00	0.00	1015.4
2017:03:07:03:35:03	72	38	164	3	4	0.00	0.00	1015.4
2017:03:07:03:34:03	72	39	149	3	5	0.00	0.00	1015.4
2017:03:07:03:33:03	72	38	135	3	4	0.00	0.00	1015.4
2017:03:07:03:32:03	72	38	176	4	5	0.00	0.00	1015.4
2017:03:07:03:31:03	71	38	166	5	6	0.00	0.00	1015.4
2017:03:07:03:30:03	72	38	157	6	7	0.00	0.00	1015.4
2017:03:07:03:29:03	72	39	155	6	7	0.00	0.00	1015.4
2017:03:07:03:28:03	71	39	155	4	5	0.00	0.00	1015.4
2017:03:07:03:27:03	71	39	144	5	6	0.00	0.00	1015.4
2017:03:07:03:26:03	72	39	137	5	6	0.00	0.00	1015.3
2017:03:07:03:25:03	72	38	140	4	5	0.00	0.00	1015.3
2017:03:07:03:24:03	72	38	162	5	5	0.00	0.00	1015.3
2017:03:07:03:23:03	72	38	163	6	7	0.00	0.00	1015.3
2017:03:07:03:22:03	72	38	178	7	7	0.00	0.00	1015.3
2017:03:07:03:21:03	72	38	170	9	11	0.00	0.00	1015.3
2017:03:07:03:20:03	72	38	181	9	10	0.00	0.00	1015.3
2017:03:07:03:19:03	72	38	162	10	11	0.00	0.00	1015.2
2017:03:07:03:18:03	72	38	163	11	13	0.00	0.00	1015.2
2017:03:07:03:17:03	72	38	201	7	9	0.00	0.00	1015.2
2017:03:07:03:16:03	72	38	186	8	10	0.00	0.00	1015.2
2017:03:07:03:15:03	72	38	150	7	9	0.00	0.00	1015.1
2017:03:07:03:14:03	72	38	164	9	10	0.00	0.00	1015.1
2017:03:07:03:13:03	72	38	191	8	9	0.00	0.00	1015.2
2017:03:07:03:12:03	71	38	183	10	13	0.00	0.00	1015.2
2017:03:07:03:11:03	72	38	170	6	8	0.00	0.00	1015.2
2017:03:07:03:10:03	72	38	162	9	10	0.00	0.00	1015.2
2017:03:07:03:09:03	72	38	192	6	7	0.00	0.00	1015.1
2017:03:07:03:08:03	72	38	165	8	9	0.00	0.00	1015.1
2017:03:07:03:07:03	72	38	181	7	8	0.00	0.00	1015.1
2017:03:07:03:06:03	72	38	175	10	12	0.00	0.00	1015.1
2017:03:07:03:05:03	71	38	164	10	11	0.00	0.00	1015.1
2017:03:07:03:04:03	71	39	170	7	10	0.00	0.00	1015.1
2017:03:07:03:03:03	72	39	158	6	6	0.00	0.00	1015.0
2017:03:07:03:02:03	71	38	182	7	8	0.00	0.00	1015.0
2017:03:07:03:01:03	71	39	175	7	8	0.00	0.00	1015.1
2017:03:07:03:00:03	71	39	171	6	7	0.00	0.00	1015.0
2017:03:07:02:59:03	72	39	187	5	6	0.00	0.00	1015.0
2017:03:07:02:58:03	72	38	211	6	7	0.00	0.00	1015.0
2017:03:07:02:57:03	71	38	194	7	8	0.00	0.00	1015.0
2017:03:07:02:56:03	71	38	188	8	9	0.00	0.00	1015.0
2017:03:07:02:55:03	71	38	194	10	11	0.00	0.00	1015.0
2017:03:07:02:54:03	71	38	188	10	11	0.00	0.00	1015.0
2017:03:07:02:53:03	71	39	186	8	9	0.00	0.00	1015.0
2017:03:07:02:52:03	71	39	191	9	11	0.00	0.00	1014.9
2017:03:07:02:51:03	70	39	190	10	11	0.00	0.00	1014.9
2017:03:07:02:50:03	70	39	170	9	10	0.00	0.00	1014.9
2017:03:07:02:49:03	70	39	184	7	8	0.00	0.00	1014.9
2017:03:07:02:48:03	70	39	163	8	9	0.00	0.00	1014.9
2017:03:07:02:47:03	70	39	157	10	12	0.00	0.00	1014.9
2017:03:07:02:46:03	70	39	160	10	12	0.00	0.00	1014.9
2017:03:07:02:45:03	70	39	195	9	12	0.00	0.00	1014.9
2017:03:07:02:44:03	70	39	202	6	9	0.00	0.00	1014.8
2017:03:07:02:43:03	70	39	192	6	7	0.00	0.00	1014.9
2017:03:07:02:42:03	70	39	201	6	8	0.00	0.00	1014.8
2017:03:07:02:41:03	70	39	170	11	12	0.00	0.00	1014.8
2017:03:07:02:40:03	70	39	165	10	12	0.00	0.00	1014.8
2017:03:07:02:39:03	69	39	189	11	13	0.00	0.00	1014.8
2017:03:07:02:38:03	69	39	182	10	11	0.00	0.00	1014.7
2017:03:07:02:37:03	69	39	171	9	12	0.00	0.00	1014.7
2017:03:07:02:36:03	69	39	198	8	13	0.00	0.00	1014.7
2017:03:07:02:35:03	69	39	207	6	8	0.00	0.00	1014.7
2017:03:07:02:34:03	69	39	208	8	10	0.00	0.00	1014.6
2017:03:07:02:33:03	68	39	212	9	10	0.00	0.00	1014.6
2017:03:07:02:32:03	68	39	214	8	10	0.00	0.00	1014.6
2017:03:07:02:31:03	68	39	221	9	11	0.00	0.00	1014.6
2017:03:07:02:30:03	68	39	204	8	12	0.00	0.00	1014.6
2017:03:07:02:29:03	67	39	209	10	12	0.00	0.00	1014.6
2017:03:07:02:28:03	67	39	223	10	11	0.00	0.00	1014.6
2017:03:07:02:27:03	67	39	204	9	11	0.00	0.00	1014.6
2017:03:07:02:26:03	67	39	190	8	10	0.00	0.00	1014.5
2017:03:07:02:25:03	67	39	185	9	11	0.00	0.00	1014.5
2017:03:07:02:24:03	67	39	189	7	9	0.00	0.00	1014.5
2017:03:07:02:23:03	67	39	200	7	8	0.00	0.00	1014.5
2017:03:07:02:22:03	66	39	221	7	9	0.00	0.00	1014.5
2017:03:07:02:21:03	66	39	236	5	7	0.00	0.00	1014.4
2017:03:07:02:20:03	66	39	249	6	7	0.00	0.00	1014.4
2017:03:07:02:19:03	65	40	218	6	8	0.00	0.00	1014.3
2017:03:07:02:18:03	66	40	224	7	8	0.00	0.00	1014.4
2017:03:07:02:17:03	66	40	207	8	10	0.00	0.00	1014.4
2017:03:07:02:16:03	66	40	204	6	7	0.00	0.00	1014.4
2017:03:07:02:15:03	66	40	215	4	5	0.00	0.00	1014.3
2017:03:07:02:14:03	66	40	208	6	8	0.00	0.00	1014.3
2017:03:07:02:13:03	66	40	215	6	8	0.00	0.03	1014.3
2017:03:07:02:12:03	65	40	208	6	7	0.00	0.30	1014.3
2017:03:07:02:11:03	66	40	208	6	7	0.00	0.47	1014.3
2017:03:07:02:10:03	66	40	198	6	7	0.00	0.67	1014.2
2017:03:07:02:09:03	66	40	188	9	11	0.00	0.91	1014.2
2017:03:07:02:08:03	67	40	175	7	9	0.00	1.15	1014.2
2017:03:07:02:07:03	67	40	194	7	8	0.00	1.21	1014.2
2017:03:07:02:06:03	66	40	228	9	10	0.00	1.04	1014.2
2017:03:07:02:05:03	67	40	217	6	6	0.00	1.25	1014.2
2017:03:07:02:04:03	68	40	208	5	6	0.00	1.65	1014.2
2017:03:07:02:03:03	68	40	199	7	9	0.00	1.82	1014.2
2017:03:07:02:02:03	68	40	147	7	9	0.00	1.89	1014.2
2017:03:07:02:01:03	68	40	171	5	6	0.00	2.02	1014.1
2017:03:07:02:00:03	67	40	169	6	7	0.00	2.46	1014.1
2017:03:07:01:59:03	67	40	168	7	9	0.00	2.70	1014.1
2017:03:07:01:58:03	66	40	161	7	7	0.00	3.03	1014.1
2017:03:07:01:57:03	65	40	197	6	7	0.00	3.30	1014.1
2017:03:07:01:56:03	65	40	193	5	7	0.00	3.67	1014.1
2017:03:07:01:55:03	65	40	175	7	8	0.00	4.41	1014.0
2017:03:07:01:54:03	66	40	200	8	11	0.00	5.02	1014.0
2017:03:07:01:53:03	65	40	214	9	11	0.00	5.46	1014.0
2017:03:07:01:52:03	65	40	214	9	10	0.00	6.44	1014.0
2017:03:07:01:51:03	65	40	228	7	8	0.00	7.78	1013.9
2017:03:07:01:50:03	65	40	223	6	7	0.00	9.47	1013.9
2017:03:07:01:49:03	65	40	211	6	7	0.00	11.08	1013.9
2017:03:07:01:48:03	64	40	193	8	11	0.00	12.70	1013.9
2017:03:07:01:47:03	65	40	188	9	11	0.00	14.02	1013.9
2017:03:07:01:46:03	65	40	194	8	10	0.00	15.30	1013.9
2017:03:07:01:45:03	65	40	194	8	11	0.00	16.48	1013.8
2017:03:07:01:44:03	65	40	204	6	7	0.00	17.11	1013.8
2017:03:07:01:43:03	65	40	199	10	12	0.00	18.06	1013.8
2017:03:07:01:42:03	65	40	211	9	11	0.00	19.07	1013.8
2017:03:07:01:41:03	65	40	212	9	11	0.00	21.53	1013.8
2017:03:07:01:40:03	66	40	210	8	9	0.00	24.93	1013.8
2017:03:07:01:39:03	66	40	191	6	7	0.00	28.10	1013.8
2017:03:07:01:38:03	66	40	185	6	6	0.00	31.80	1013.8
2017:03:07:01:37:03	66	40	216	7	8	0.00	33.83	1013.8
2017:03:07:01:36:03	66	40	211	5	6	0.00	35.17	1013.8
2017:03:07:01:35:03	65	40	215	7	8	0.00	38.41	1013.8
2017:03:07:01:34:03	66	40	197	7	9	0.00	46.56	1013.8
2017:03:07:01:33:03	66	41	227	7	10	0.00	49.46	1013.8
2017:03:07:01:32:03	66	40	199	5	6	0.00	48.38	1013.8
2017:03:07:01:31:03	67	40	215	6	7	0.00	50.91	1013.8
2017:03:07:01:30:03	67	40	177	4	6	0.00	59.57	1013.7
2017:03:07:01:29:03	67	40	195	5	5	0.00	59.97	1013.7
2017:03:07:01:28:03	67	40	199	6	7	0.00	55.39	1013.7
2017:03:07:01:27:03	67	40	159	5	7	0.00	45.18	1013.7
2017:03:07:01:26:03	66	40	209	5	6	0.00	47.74	1013.7
2017:03:07:01:25:03	66	40	213	6	8	0.00	48.28	1013.6
2017:03:07:01:24:03	67	40	218	5	6	0.00	45.79	1013.6
2017:03:07:01:23:03	66	40	170	9	11	0.00	46.93	1013.6
2017:03:07:01:22:03	66	40	184	9	11	0.00	48.95	1013.6
2017:03:07:01:21:03	67	40	171	7	8	0.00	52.39	1013.6
2017:03:07:01:20:03	66	40	165	9	10	0.00	52.15	1013.6
2017:03:07:01:19:03	66	40	204	7	9	0.00	52.19	1013.6
2017:03:07:01:18:03	66	40	164	6	8	0.00	52.02	1013.6
2017:03:07:01:17:03	66	40	198	7	10	0.00	53.00	1013.6
2017:03:07:01:16:03	66	40	188	7	9	0.00	58.18	1013.6
2017:03:07:01:15:03	66	40	189	5	7	0.00	72.87	1013.5
2017:03:07:01:14:03	67	40	192	4	5	0.00	63.10	1013.5
2017:03:07:01:13:03	66	40	218	9	11	0.00	66.94	1013.5
2017:03:07:01:12:03	66	40	203	10	12	0.00	69.64	1013.5
2017:03:07:01:11:03	66	40	166	7	8	0.00	74.56	1013.5
2017:03:07:01:10:03	67	40	200	7	8	0.00	81.53	1013.5
2017:03:07:01:09:03	67	40	176	8	10	0.00	88.27	1013.5
2017:03:07:01:08:03	66	40	217	11	11	0.00	89.75	1013.5
2017:03:07:01:07:03	66	40	217	10	12	0.00	83.08	1013.5
2017:03:07:01:06:03	67	40	177	7	9	0.00	80.72	1013.5
2017:03:07:01:05:03	66	40	220	8	10	0.00	79.34	1013.5
2017:03:07:01:04:03	65	40	222	11	12	0.00	80.08	1013.5
2017:03:07:01:03:03	66	40	206	10	13	0.00	82.78	1013.5
2017:03:07:01:02:03	66	40	212	10	14	0.00	86.21	1013.5
2017:03:07:01:01:03	67	40	205	7	9	0.00	91.00	1013.5
2017:03:07:01:00:03	67	40	178	7	9	0.00	111.28	1013.5
2017:03:07:00:59:03	68	40	214	8	10	0.00	132.74	1013.4
2017:03:07:00:58:03	67	40	207	8	10	0.00	116.10	1013.4
2017:03:07:00:57:03	67	40	185	8	9	0.00	86.72	1013.4
2017:03:07:00:56:03	67	40	173	10	13	0.00	82.84	1013.4
2017:03:07:00:55:03	68	40	192	7	9	0.00	75.23	1013.4
2017:03:07:00:54:03	68	40	191	8	10	0.00	72.06	1013.4
2017:03:07:00:53:03	68	40	178	7	8	0.00	70.48	1013.3
2017:03:07:00:52:03	68	40	170	6	9	0.00	68.66	1013.3
2017:03:07:00:51:03	68	40	183	9	13	0.00	69.23	1013.3
2017:03:07:00:50:03	67	40	183	9	12	0.00	68.97	1013.3
2017:03:07:00:49:03	67	40	178	10	11	0.00	65.70	1013.4
2017:03:07:00:48:03	67	40	194	9	10	0.00	69.77	1013.3
2017:03:07:00:47:03	66	40	196	10	12	0.00	70.95	1013.3
2017:03:07:00:46:03	66	40	179	9	10	0.00	75.16	1013.3
2017:03:07:00:45:03	65	40	215	6	8	0.00	89.25	1013.3
2017:03:07:00:44:03	65	40	195	7	8	0.00	112.83	1013.3
2017:03:07:00:43:03	64	40	176	9	12	0.00	104.88	1013.3
2017:03:07:00:42:03	65	40	203	8	10	0.00	138.91	1013.3
2017:03:07:00:41:03	64	40	206	9	11	0.00	147.73	1013.2
2017:03:07:00:40:03	64	40	223	10	13	0.00	132.47	1013.2
2017:03:07:00:39:03	65	40	189	9	12	0.00	166.33	1013.2
2017:03:07:00:38:03	65	40	154	7	9	0.00	168.69	1013.2
2017:03:07:00:37:03	66	40	160	7	8	0.00	171.01	1013.2
2017:03:07:00:36:03	66	40	193	9	11	0.00	169.73	1013.2
2017:03:07:00:35:03	65	40	220	11	14	0.00	181.76	1013.2
2017:03:07:00:34:03	65	40	225	12	14	0.00	163.94	1013.2
2017:03:07:00:33:03	65	40	215	11	15	0.00	149.22	1013.2
2017:03:07:00:32:03	64	40	214	9	13	0.00	124.72	1013.1
2017:03:07:00:31:03	66	40	193	8	9	0.00	94.67	1013.1
2017:03:07:00:30:03	66	40	195	9	11	0.00	71.36	1013.2
2017:03:07:00:29:03	65	40	194	10	11	0.00	66.23	1013.1
2017:03:07:00:28:03	66	40	206	7	10	0.00	62.93	1013.1
2017:03:07:00:27:03	66	40	194	9	10	0.00	65.56	1013.1
2017:03:07:00:26:03	65	40	219	11	11	0.00	71.86	1013.1
2017:03:07:00:25:03	66	40	222	10	12	0.00	73.17	1013.1
2017:03:07:00:24:03	66	40	217	8	9	0.00	78.23	1013.0
2017:03:07:00:23:03	66	40	205	10	12	0.00	83.52	1013.0
2017:03:07:00:22:03	65	40	217	11	12	0.00	134.96	1013.0
2017:03:07:00:21:03	65	40	220	13	15	0.00	174.45	1013.0
2017:03:07:00:20:03	64	40	206	14	16	0.00	166.73	1013.0
2017:03:07:00:19:03	64	40	204	12	15	0.00	183.00	1013.0
2017:03:07:00:18:03	64	40	221	15	17	0.00	183.48	1013.0
2017:03:07:00:17:03	63	40	222	11	13	0.00	187.15	1012.9
2017:03:07:00:16:03	63	40	211	15	18	0.00	191.09	1012.9
2017:03:07:00:15:03	62	41	213	16	17	0.00	194.76	1012.9
2017:03:07:00:14:03	62	41	204	16	19	0.00	198.90	1012.8
2017:03:07:00:13:03	62	41	210	13	16	0.00	201.13	1012.8
2017:03:07:00:12:03	62	41	189	10	15	0.00	199.17	1012.8
2017:03:07:00:11:03	62	41	202	12	16	0.00	200.99	1012.8
2017:03:07:00:10:03	62	41	205	13	14	0.00	202.54	1012.8
2017:03:07:00:09:03	61	41	211	16	18	0.00	203.56	1012.7
2017:03:07:00:08:03	61	41	221	11	14	0.00	206.82	1012.7
2017:03:07:00:07:03	62	41	202	11	14	0.00	210.77	1012.7
2017:03:07:00:06:03	63	41	208	10	11	0.00	215.21	1012.7
2017:03:07:00:05:03	64	41	202	10	12	0.00	221.11	1012.7
2017:03:07:00:04:03	64	41	175	13	16	0.00	223.60	1012.7
2017:03:07:00:03:03	64	41	159	12	14	0.00	227.81	1012.7
2017:03:07:00:02:03	64	40	176	12	13	0.00	237.21	1012.6
2017:03:07:00:01:03	63	41	164	14	18	0.00	237.51	1012.6
2017:03:07:00:00:03	63	41	158	15	16	0.00	233.34	1012.6
